Male ,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
x+10,0.000806758,0.000806758,0.000806758,0.000806758,0.000806758,0.000806758,0.000806758,0.000806758,0.000806758,0.000806758,0.000806758,0.000806758,0.000806758,0.000806758,0.000806758,0.000806758,0.000806758,0.000806758,0.000806758,0.000806758,0.000806758,0.000806758,0.000806758,0.000806758,0.000806758,0.000806758,0.000913998,0.001022617,0.001131021,0.001237769,0.001341652,0.001441748,0.001537464,0.001628552,0.001715112,0.001797583,0.001876726,0.001953603,0.002029559,0.002106211,0.002185445,0.00226943,0.002360655,0.002461983,0.002576738,0.002708837,0.002862965,0.003044812,0.003261414,0.003521601,0.003750616,0.004032133,0.004378783,0.004805688,0.005331071,0.005976941,0.006757008,0.007711897,0.008877198,0.01029321,0.012003678,0.014053366,0.016487599,0.019353391,0.022698858,0.026572717,0.031024422,0.036105305,0.041871144,0.048386591,0.055731998,0.064010965,0.073333996,0.083782102,0.095374707,0.108028869,0.121513061,0.135447909,0.149344724,0.162631963,0.174694314,0.191669162,0.207189702,0.220581719,0.23127435,0.238858881,0.243130166,0.244104385,0.242304178,0.240517247,0.238743494,0.238743494,0.238743494,0.238743494,0.238743494,0.238743494,0.238743494,0.238743494,0.238743494,0.238743494,0.238743494,0.238743494,0.238743494,0.238743494,0.238743494,0.238743494,0.238743494,0.238743494
x+11,0.000761604,0.000761604,0.000761604,0.000761604,0.000761604,0.000761604,0.000761604,0.000761604,0.000761604,0.000761604,0.000761604,0.000761604,0.000761604,0.000761604,0.000761604,0.000761604,0.000761604,0.000761604,0.000761604,0.000761604,0.000761604,0.000761604,0.000761604,0.000761604,0.000761604,0.000862841,0.000965381,0.001067718,0.001168491,0.001266559,0.001361053,0.001451412,0.001537401,0.001619116,0.001696971,0.001771685,0.001844259,0.001915964,0.001988326,0.002063125,0.00214241,0.002228529,0.002324184,0.002432517,0.002557223,0.002702723,0.002874393,0.003078872,0.003324496,0.003540692,0.003806454,0.004133701,0.004536712,0.005032689,0.00564241,0.006378816,0.00728026,0.008380338,0.009717095,0.011331827,0.013266794,0.015564782,0.018270175,0.021428395,0.025085433,0.029287974,0.034084479,0.039527601,0.045678377,0.052612658,0.060428249,0.069229466,0.079092788,0.090036551,0.101982455,0.114711932,0.127866842,0.140985846,0.153529394,0.164916611,0.180941371,0.195593221,0.208235681,0.218329843,0.225489864,0.229522084,0.230441776,0.228742327,0.227055411,0.225380935,0.225380935,0.225380935,0.225380935,0.225380935,0.225380935,0.225380935,0.225380935,0.225380935,0.225380935,0.225380935,0.225380935,0.225380935,0.225380935,0.225380935,0.225380935,0.225380935,0.225380935,0.225380935
x+12,0.000715103,0.000715103,0.000715103,0.000715103,0.000715103,0.000715103,0.000715103,0.000715103,0.000715103,0.000715103,0.000715103,0.000715103,0.000715103,0.000715103,0.000715103,0.000715103,0.000715103,0.000715103,0.000715103,0.000715103,0.000715103,0.000715103,0.000715103,0.000715103,0.000810159,0.000906438,0.001002526,0.001097146,0.001189227,0.001277951,0.001362793,0.001443532,0.001520258,0.00159336,0.001663511,0.001731654,0.001798981,0.001866925,0.001937157,0.002011601,0.002092462,0.002182277,0.002283995,0.002401087,0.002537704,0.002698891,0.002890885,0.003121512,0.003324509,0.003574043,0.003881311,0.004259715,0.004725408,0.005297902,0.005989346,0.00683575,0.007868661,0.0091238,0.010639942,0.012456765,0.014614445,0.017154655,0.020120045,0.023553795,0.027499742,0.032003387,0.03711417,0.042889398,0.049400294,0.056738689,0.065002532,0.07426363,0.084539201,0.095755726,0.107707981,0.120059693,0.132377692,0.14415537,0.15484732,0.169893658,0.183650912,0.195521464,0.204999307,0.21172216,0.215508185,0.216371724,0.214776038,0.213192119,0.211619882,0.211619882,0.211619882,0.211619882,0.211619882,0.211619882,0.211619882,0.211619882,0.211619882,0.211619882,0.211619882,0.211619882,0.211619882,0.211619882,0.211619882,0.211619882,0.211619882,0.211619882,0.211619882,0.211619882
x+13,0.000669422,0.000669422,0.000669422,0.000669422,0.000669422,0.000669422,0.000669422,0.000669422,0.000669422,0.000669422,0.000669422,0.000669422,0.000669422,0.000669422,0.000669422,0.000669422,0.000669422,0.000669422,0.000669422,0.000669422,0.000669422,0.000669422,0.000669422,0.000758406,0.000848535,0.000938485,0.001027061,0.001113259,0.001196315,0.001275738,0.001351319,0.001423144,0.001491575,0.001557246,0.001621036,0.001684062,0.001747666,0.001813411,0.0018831,0.001958795,0.002042873,0.002138093,0.002247705,0.002375595,0.002526486,0.002706215,0.00292211,0.003112139,0.003345733,0.003633372,0.003987604,0.004423549,0.004959471,0.005606746,0.006399081,0.007366009,0.00854097,0.009960261,0.011661026,0.013680873,0.016058814,0.018834774,0.022049176,0.025743055,0.029959007,0.034743312,0.040149618,0.046244597,0.053114215,0.060850162,0.06951966,0.079138827,0.089638838,0.100827581,0.112390265,0.123921389,0.134946707,0.144955653,0.15904083,0.171919268,0.183031528,0.191903925,0.198197322,0.201741495,0.20254987,0.201056117,0.19957338,0.198101577,0.198101577,0.198101577,0.198101577,0.198101577,0.198101577,0.198101577,0.198101577,0.198101577,0.198101577,0.198101577,0.198101577,0.198101577,0.198101577,0.198101577,0.198101577,0.198101577,0.198101577,0.198101577,0.198101577,0.198101577
x+14,0.000647189,0.000647189,0.000647189,0.000647189,0.000647189,0.000647189,0.000647189,0.000647189,0.000647189,0.000647189,0.000647189,0.000647189,0.000647189,0.000647189,0.000647189,0.000647189,0.000647189,0.000647189,0.000647189,0.000647189,0.000647189,0.000647189,0.000733218,0.000820354,0.000907316,0.000992951,0.001076286,0.001156584,0.001233369,0.00130644,0.001375879,0.001442038,0.001505528,0.001567199,0.001628132,0.001689623,0.001753185,0.001820559,0.001893741,0.001975026,0.002067084,0.002173056,0.002296698,0.002442578,0.002616338,0.002825063,0.003008781,0.003234617,0.003512703,0.00385517,0.004276637,0.004794761,0.005420538,0.006186559,0.007121375,0.008257314,0.009629467,0.011273748,0.013226513,0.015525479,0.018209246,0.021316894,0.024888094,0.028964029,0.033589441,0.038816197,0.044708754,0.051350222,0.058829248,0.067210821,0.076510522,0.086661814,0.097478965,0.108657637,0.119805797,0.13046495,0.140141486,0.153758875,0.166209604,0.176952811,0.185530544,0.191614929,0.195041395,0.195822924,0.19437878,0.192945286,0.191522364,0.191522364,0.191522364,0.191522364,0.191522364,0.191522364,0.191522364,0.191522364,0.191522364,0.191522364,0.191522364,0.191522364,0.191522364,0.191522364,0.191522364,0.191522364,0.191522364,0.191522364,0.191522364,0.191522364,0.191522364,0.191522364
x+15,0.000625177,0.000625177,0.000625177,0.000625177,0.000625177,0.000625177,0.000625177,0.000625177,0.000625177,0.000625177,0.000625177,0.000625177,0.000625177,0.000625177,0.000625177,0.000625177,0.000625177,0.000625177,0.000625177,0.000625177,0.000625177,0.00070828,0.000792452,0.000876457,0.000959178,0.001039679,0.001117246,0.001191419,0.001262006,0.001329083,0.001392992,0.001454321,0.001513896,0.001572756,0.001632156,0.001693556,0.001758638,0.001829331,0.001907852,0.001996778,0.002099146,0.002218583,0.002359501,0.002527351,0.002728976,0.002906446,0.003124601,0.003393229,0.003724048,0.00413118,0.004631681,0.005236175,0.005976142,0.006879162,0.007976465,0.009301949,0.010890304,0.012776652,0.014997426,0.017589912,0.020591862,0.024041599,0.027978903,0.032446995,0.037495978,0.043188117,0.049603695,0.056828344,0.064924842,0.073908242,0.083714267,0.094163505,0.104961967,0.115730955,0.126027568,0.135374985,0.148529219,0.160556473,0.170934281,0.179220268,0.18509771,0.188407635,0.189162582,0.187767557,0.186382819,0.185008293,0.185008293,0.185008293,0.185008293,0.185008293,0.185008293,0.185008293,0.185008293,0.185008293,0.185008293,0.185008293,0.185008293,0.185008293,0.185008293,0.185008293,0.185008293,0.185008293,0.185008293,0.185008293,0.185008293,0.185008293,0.185008293,0.185008293
x+16,0.000603288,0.000603288,0.000603288,0.000603288,0.000603288,0.000603288,0.000603288,0.000603288,0.000603288,0.000603288,0.000603288,0.000603288,0.000603288,0.000603288,0.000603288,0.000603288,0.000603288,0.000603288,0.000603288,0.000603288,0.000683481,0.000764705,0.000845769,0.000925594,0.001003277,0.001078128,0.001149704,0.001217819,0.001282547,0.001344218,0.001403401,0.001460889,0.001517689,0.001575008,0.001634259,0.001697063,0.00176528,0.001841051,0.001926865,0.002025648,0.002140903,0.002276887,0.00243886,0.002633426,0.002804681,0.003015198,0.00327442,0.003593656,0.003986533,0.00446951,0.005052839,0.005766897,0.0066383,0.007697182,0.008976257,0.010508998,0.012329298,0.014472316,0.01697403,0.019870872,0.023199822,0.026999267,0.031310917,0.036183118,0.041675956,0.047866903,0.054838594,0.062651606,0.071320466,0.08078315,0.090866525,0.101286896,0.111678826,0.12161492,0.130635053,0.143328713,0.154934852,0.164949298,0.172945165,0.178616819,0.181810852,0.182539366,0.181193185,0.179856932,0.178530533,0.178530533,0.178530533,0.178530533,0.178530533,0.178530533,0.178530533,0.178530533,0.178530533,0.178530533,0.178530533,0.178530533,0.178530533,0.178530533,0.178530533,0.178530533,0.178530533,0.178530533,0.178530533,0.178530533,0.178530533,0.178530533,0.178530533,0.178530533
x+17,0.000580936,0.000580936,0.000580936,0.000580936,0.000580936,0.000580936,0.000580936,0.000580936,0.000580936,0.000580936,0.000580936,0.000580936,0.000580936,0.000580936,0.000580936,0.000580936,0.000580936,0.000580936,0.000580936,0.000658158,0.000736374,0.000814434,0.000891301,0.000966106,0.001038184,0.001107108,0.001172699,0.00123503,0.001294416,0.001351406,0.001406764,0.001461459,0.001516655,0.00157371,0.001634187,0.001699877,0.001772842,0.001855475,0.001950599,0.002061584,0.00219253,0.002348502,0.002535859,0.00270077,0.002903487,0.003153105,0.003460514,0.003838835,0.004303918,0.004865634,0.005553237,0.006392354,0.007412006,0.008643692,0.010119646,0.011872505,0.013936125,0.016345153,0.019134668,0.022340282,0.025998961,0.030150866,0.034842555,0.040131887,0.046093463,0.052806856,0.060330401,0.068678086,0.077790183,0.087499974,0.097534277,0.107541192,0.11710916,0.125795102,0.138018469,0.149194608,0.158838025,0.16653765,0.171999172,0.175074868,0.175776391,0.174480085,0.173193339,0.171916083,0.171916083,0.171916083,0.171916083,0.171916083,0.171916083,0.171916083,0.171916083,0.171916083,0.171916083,0.171916083,0.171916083,0.171916083,0.171916083,0.171916083,0.171916083,0.171916083,0.171916083,0.171916083,0.171916083,0.171916083,0.171916083,0.171916083,0.171916083,0.171916083
x+18,0.00055715,0.00055715,0.00055715,0.00055715,0.00055715,0.00055715,0.00055715,0.00055715,0.00055715,0.00055715,0.00055715,0.00055715,0.00055715,0.00055715,0.00055715,0.00055715,0.00055715,0.00055715,0.00063121,0.000706223,0.000781087,0.000854807,0.000926549,0.000995675,0.001061777,0.001124683,0.001184461,0.001241416,0.001296072,0.001349164,0.00140162,0.001454556,0.001509275,0.001567275,0.001630276,0.001700252,0.001779503,0.001870731,0.001977172,0.002102756,0.002252342,0.002432028,0.002590186,0.002784603,0.003024001,0.003318822,0.003681653,0.004127693,0.00466641,0.005325859,0.006130619,0.007108521,0.008289775,0.009705296,0.011386384,0.013365509,0.015675898,0.018351197,0.021425557,0.02493443,0.028916335,0.033415922,0.038488682,0.04420616,0.050644673,0.057860165,0.065866053,0.074605054,0.083917277,0.093540724,0.103137904,0.112314111,0.120644406,0.132367286,0.143085817,0.152334383,0.159718745,0.164956644,0.167906406,0.168579205,0.167335977,0.166101917,0.164876957,0.164876957,0.164876957,0.164876957,0.164876957,0.164876957,0.164876957,0.164876957,0.164876957,0.164876957,0.164876957,0.164876957,0.164876957,0.164876957,0.164876957,0.164876957,0.164876957,0.164876957,0.164876957,0.164876957,0.164876957,0.164876957,0.164876957,0.164876957,0.164876957,0.164876957
x+19,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000601225,0.000672674,0.000743982,0.000814201,0.000882534,0.000948377,0.001011339,0.001071256,0.001128195,0.001182444,0.001234504,0.001285074,0.001335038,0.001385459,0.001437579,0.001492824,0.001552831,0.001619484,0.00169497,0.001781864,0.001883249,0.002002867,0.002145348,0.002316498,0.002467143,0.002652324,0.00288035,0.003161166,0.003506761,0.003931613,0.004444738,0.005072861,0.005839392,0.00677084,0.00789598,0.009244259,0.010845489,0.012730598,0.014931235,0.017479447,0.020407764,0.023749953,0.027542703,0.031828543,0.036660328,0.042106205,0.048238865,0.055111595,0.062737173,0.071061039,0.079930897,0.089097195,0.098238475,0.106978777,0.114913353,0.126079353,0.136288714,0.145097939,0.152131517,0.157120597,0.159930234,0.160571073,0.159386902,0.158211464,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695
x+20,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000601225,0.000672674,0.000743982,0.000814201,0.000882534,0.000948377,0.001011339,0.001071256,0.001128195,0.001182444,0.001234504,0.001285074,0.001335038,0.001385459,0.001437579,0.001492824,0.001552831,0.001619484,0.00169497,0.001781864,0.001883249,0.002002867,0.002145348,0.002316498,0.002467143,0.002652324,0.00288035,0.003161166,0.003506761,0.003931613,0.004444738,0.005072861,0.005839392,0.00677084,0.00789598,0.009244259,0.010845489,0.012730598,0.014931235,0.017479447,0.020407764,0.023749953,0.027542703,0.031828543,0.036660328,0.042106205,0.048238865,0.055111595,0.062737173,0.071061039,0.079930897,0.089097195,0.098238475,0.106978777,0.114913353,0.126079353,0.136288714,0.145097939,0.152131517,0.157120597,0.159930234,0.160571073,0.159386902,0.158211464,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695
x+21,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000601225,0.000672674,0.000743982,0.000814201,0.000882534,0.000948377,0.001011339,0.001071256,0.001128195,0.001182444,0.001234504,0.001285074,0.001335038,0.001385459,0.001437579,0.001492824,0.001552831,0.001619484,0.00169497,0.001781864,0.001883249,0.002002867,0.002145348,0.002316498,0.002467143,0.002652324,0.00288035,0.003161166,0.003506761,0.003931613,0.004444738,0.005072861,0.005839392,0.00677084,0.00789598,0.009244259,0.010845489,0.012730598,0.014931235,0.017479447,0.020407764,0.023749953,0.027542703,0.031828543,0.036660328,0.042106205,0.048238865,0.055111595,0.062737173,0.071061039,0.079930897,0.089097195,0.098238475,0.106978777,0.114913353,0.126079353,0.136288714,0.145097939,0.152131517,0.157120597,0.159930234,0.160571073,0.159386902,0.158211464,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695
x+22,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000601225,0.000672674,0.000743982,0.000814201,0.000882534,0.000948377,0.001011339,0.001071256,0.001128195,0.001182444,0.001234504,0.001285074,0.001335038,0.001385459,0.001437579,0.001492824,0.001552831,0.001619484,0.00169497,0.001781864,0.001883249,0.002002867,0.002145348,0.002316498,0.002467143,0.002652324,0.00288035,0.003161166,0.003506761,0.003931613,0.004444738,0.005072861,0.005839392,0.00677084,0.00789598,0.009244259,0.010845489,0.012730598,0.014931235,0.017479447,0.020407764,0.023749953,0.027542703,0.031828543,0.036660328,0.042106205,0.048238865,0.055111595,0.062737173,0.071061039,0.079930897,0.089097195,0.098238475,0.106978777,0.114913353,0.126079353,0.136288714,0.145097939,0.152131517,0.157120597,0.159930234,0.160571073,0.159386902,0.158211464,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695
x+23,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000601225,0.000672674,0.000743982,0.000814201,0.000882534,0.000948377,0.001011339,0.001071256,0.001128195,0.001182444,0.001234504,0.001285074,0.001335038,0.001385459,0.001437579,0.001492824,0.001552831,0.001619484,0.00169497,0.001781864,0.001883249,0.002002867,0.002145348,0.002316498,0.002467143,0.002652324,0.00288035,0.003161166,0.003506761,0.003931613,0.004444738,0.005072861,0.005839392,0.00677084,0.00789598,0.009244259,0.010845489,0.012730598,0.014931235,0.017479447,0.020407764,0.023749953,0.027542703,0.031828543,0.036660328,0.042106205,0.048238865,0.055111595,0.062737173,0.071061039,0.079930897,0.089097195,0.098238475,0.106978777,0.114913353,0.126079353,0.136288714,0.145097939,0.152131517,0.157120597,0.159930234,0.160571073,0.159386902,0.158211464,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695
x+24,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000530683,0.000601225,0.000672674,0.000743982,0.000814201,0.000882534,0.000948377,0.001011339,0.001071256,0.001128195,0.001182444,0.001234504,0.001285074,0.001335038,0.001385459,0.001437579,0.001492824,0.001552831,0.001619484,0.00169497,0.001781864,0.001883249,0.002002867,0.002145348,0.002316498,0.002467143,0.002652324,0.00288035,0.003161166,0.003506761,0.003931613,0.004444738,0.005072861,0.005839392,0.00677084,0.00789598,0.009244259,0.010845489,0.012730598,0.014931235,0.017479447,0.020407764,0.023749953,0.027542703,0.031828543,0.036660328,0.042106205,0.048238865,0.055111595,0.062737173,0.071061039,0.079930897,0.089097195,0.098238475,0.106978777,0.114913353,0.126079353,0.136288714,0.145097939,0.152131517,0.157120597,0.159930234,0.160571073,0.159386902,0.158211464,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695,0.157044695
